Path,Canonical,Transcript
L2_arctic_WAV/BWC_arctic_a0125,h i w V z d I t_h 3` m @ n d n a U t_h u m e I n t_h e I n @ m O r/ s 3` t_h @ n h o U l d @ p_h A n h I m s E l f,h i w V z d I t_h 3` m i n n a U t_h u m e I n t_h e I N @ m O s 3` t_h @ n h o U w d @ p_h A n h I m s E w f
L2_arctic_WAV/BWC_arctic_a0126,i tS d e I S i b i k_h e I m @ m O r/ v a I t_h @ l p_h A r/ t_h V v h I m,i tS d e I S i b i k_h e I m @ m O r/ w { t_h @ w p_h A r/ t_h O f h i m
L2_arctic_WAV/BWC_arctic_a0127,I t_h w V z @ t_h E m t_h e I S @ n b V t_h h i r/ i z I s t_h I d I t_h,I w V s @ t_h { m p_h @ t_h e I S @ n b V h i r/ i s I s t_h I d I t_h
L2_arctic_WAV/BWC_arctic_a0128,D I s w V n h o U p_h w O z d I s t_h r/ O I d { z k_h w I k_h l i { z I t_h w O z b O r/ n,d I s w A n h o U p_h w O s d i s t_h r/ O I d { s k_h w I k_h l i { s I w O s b O r/ n
L2_arctic_WAV/BWC_arctic_a0129,h 3` f e I s w O z @ g E n s t_h h I z b r/ E s t_h,h 3` f e I s w O s @ g E n s t_h h i s b r/ { s t_h
L2_arctic_WAV/BWC_arctic_a0130,S i w V z h I z n a U f 3` E v 3`,S i w V s h i s n a U f 3` { w 3`
L2_arctic_WAV/BWC_arctic_a0131,f I l I p_h h { d d I l I v 3` d h I m s E l f T r/ u D @ m e I l s t_h r/ @ m,err err err err err h { d d I l I w 3` d h I m s E w f T r/ u d @ m e I w s t_h @ r/ m
L2_arctic_WAV/BWC_arctic_a0134,h i o U b e I d D V p_h r/ E S 3` V v h 3` h { n d,h i o U b e I t_h d V p_h r/ { S 3` O f h 3` h A n t_h
L2_arctic_WAV/BWC_arctic_a0136,@ b a U t_h h I m E v r/ i w E r/ w 3` D @ E v @ d @ n s @ z V v l V g Z 3` i { n d V v e I dZ,@ b a U t_h h i m { w r/ i w E r/ w 3` d @ { w @ d @ n s O f l V g tS 3` i { n d O f e I tS
L2_arctic_WAV/BWC_arctic_a0137,D E n h i s t_h E p_h t_h b { k_h w I T @ l o U k_h r/ a I V v p_h l E Z 3`,d E n h i s t_h E p_h t_h I t_h b { k_h w I T @ l o U k_h r/ a I O f p_h l { Z 3`
L2_arctic_WAV/BWC_arctic_a0139,h i t_h o U l d h I m s E l f D { t_h { z h i w A S t_h h I m s E l f @ n d g r/ u m d h I z d I S E v @ l d k_h l o U D z,h i t_h o U w d h I m s E w f d { t_h { s h i w A S t_h h I m s E w f @ n d g r/ u m d h i s d I S { v @ w d k_h l o U T I s
L2_arctic_WAV/BWC_arctic_a0225,a I w V z b r/ O t_h V p_h D @ w e I m o U s t_h g 3` l z I n h @ w a I i A r/ b r/ O t_h V p_h,A w V s b r/ O t_h V t_h @ w e I m O s g 3` l s I n h @ w a I i A b r/ O t_h V p_h
L2_arctic_WAV/BWC_arctic_a0245,a U t_h V v h I z e I t_h i n h V n d 3` d h i l e I d @ s a I d s I k_h s t_h i n h V n d 3` d i tS j I r/,a U t_h V f h I s e I t_h i h V n d 3` d h i l a I d @ s a I d s I k_h s t_h i h V n d 3` i tS j I r/
L2_arctic_WAV/BWC_arctic_a0335,r/ E d a I s w V N b { k_h { n d f O r/ T A n D @ b r/ { n tS f A r/ D 3` d a U n,r/ E d a I s w V m b { k_h { n f O s A n d @ b r/ { n tS f A D 3` d a U n
L2_arctic_WAV/BWC_arctic_a0434,@ h { f @ k_h e I s V v t_h @ b { k_h o U w V z w 3` T T r/ i p_h a U n d z,@ h { f @ k_h e I s V f t_h @ b e I k_h O w V s w 3` T T r/ i p_h A n d s
L2_arctic_WAV/BWC_arctic_a0459,D E r/ z t_h u m V tS V v D @ s k_h u l b O I I n m i,d E r/ s t_h u m V tS V f d @ s k_h u l b O I I m m i
L2_arctic_WAV/BWC_arctic_a0515,b V t_h h i r/ @ m V N s t_h A r/ s E l v z l E t_h V s s p_h i k_h a U t_h,b V h i r/ @ m V N g @ s a U s E l f f l E D V s s p_h i k_h a U t_h
L2_arctic_WAV/BWC_arctic_a0519,s V tS { n { k_h t_h w V z I n d I r/ E k_h t_h v a I @ l e I S @ n V v D @ l O z V v D @ l { n d,s V tS { { k_h t_h w V s I n d I r/ E k_h S @ v a I @ l e I S @ n V f d @ l O s V f d @ l { n d
L2_arctic_WAV/BWC_arctic_a0536,h i w U d d I s t_h r/ O I O l T I N z D { t_h 3` f I k_h s t_h,h i w U d d I s t_h r/ O I O T I N s T { t_h 3` f I h s t_h
L2_arctic_WAV/BWC_arctic_a0549,d u j u n o U D { t_h w i w e I E v r/ i p_h a U n d V v k_h o U l w i b 3` n,d u j U n O D { U w @ w e I E v r/ i p_h A n V f k_h o U w i b 3` n
L2_arctic_WAV/BWC_arctic_a0571,h i h { d f 3` g A t_h @ n t_h u b I l d @ f a I 3` { n d T O a U t_h,h I h { v f 3` g A T @ n t_h u b I w d @ f a I 3` { s O a U err
L2_arctic_WAV/BWC_arctic_a0575,D E r/ w 3` @ n t_h E n i m I S @ n z { n d h i w O z D @ m { n t_h u n o U,d E l w @ n t_h E n i m I S @ n s { n h i w O s @ m { n t_h u n o U
L2_arctic_WAV/BWC_arctic_a0576,@ n d D @ b I g p_h 3` Z @ n n j u V v h I z I g z I s t_h @ n s b i f O r/ h i d I d V v h 3` z,@ n D @ b I p_h 3` Z @ n n j u V f h I s I g z I s t_h @ n s b i f O l h i d I V f h 3` s
L2_arctic_WAV/BWC_arctic_b0004,h w E n a I k_h { n t_h s i b j u t_h i I n w U m @ n a I w A n t_h t_h I d a I,h w E n a I k_h { n s i b j u err i I n w u m @ n a I w A n t_h I d a I
L2_arctic_WAV/BWC_arctic_b0026,j u h { v @ s o U S i e I t_h @ d w I T s V m V v D i z m E n,j u h { v @ s o U S i e I t_h @ d w I T s V m V v d I s m E n
L2_arctic_WAV/BWC_arctic_b0048,h i l U k_h t_h l a I k_h h w V n h u h { d p_h { s t_h T r/ u @ n @ n k_h V m f 3` t_h @ b @ l a U r/ O r/ t_h u,h i l U g d A g w V n h u h { d p_h { s T r/ u @ @ n k_h V n f 3` @ b @ l a U r/ O r/ t_h u
L2_arctic_WAV/BWC_arctic_b0074,j E t_h b I h a I n d D E m D E r/ w V z @ n V D 3` { n d m O r/ p_h a U 3` f @ l m o U t_h I v,j E b I h A n d E m d E l w V s @ n V D 3` { n m O s p_h a U 3` f @ l m o U t_h I
L2_arctic_WAV/BWC_arctic_b0075,I n D { t_h k_h e I s h i k_h U d n A t_h m I s D E m I f h i j u z d k_h O S @ n,I n D { k_h E s h i w U n A m I s D E m I f h i j u z k_h o U S @ n
L2_arctic_WAV/BWC_arctic_b0140,D e I E dZ d n I r/ 3` { n d s t_h U d S o U l d 3` t_h u S o U l d 3` f e I s I N D E r/ w 3` l d,d E E S d n I r/ 3` { n s t_h U d S O d 3` t_h u S O d 3` f e I s I N d E r/ w 3` l d
L2_arctic_WAV/BWC_arctic_b0142,s V m T I N v { s t_h l i m O r/ T r/ I l I N h { d k_h V m I n t_h u I t_h n a U,s V m T I N w { s l i m O T r/ I l i h { d k_h V m I n t_h u I n a U
L2_arctic_WAV/BWC_arctic_b0165,h i p_h U l d { n d D @ l O g k_h r/ { S t_h d a U n t_h u b r/ e I k_h h I z b { k_h,h i p_h U l d { n d @ l E k_h r/ { S t_h d A n t_h u b r/ E k_h h I s b { k_h
L2_arctic_WAV/BWC_arctic_b0185,j O r/ b i I N r/ E k_h t_h h i r/ h { z b I n @ g A d s E n d t_h u m i,j O r/ b i I N r/ E k_h t_h h i r/ h { s b I n @ g O err s E n t_h u m i
L2_arctic_WAV/BWC_arctic_b0189,D { t_h I z w V t_h d I s t_h I N g w I S I z O l V v V s f r/ V m D @ l o U 3` { n @ m @ l z,d { t_h I z w V d I s t_h I N g w I S I t_h O l V f V s f r/ V m d @ l o U E s E { n @ m @ l s
L2_arctic_WAV/BWC_arctic_b0203,@ m V n T I n O s t_h r/ e I l j @ w U d f I n I S m i,@ m V n T I a U s t_h r/ E l I @ w U f I n I S m i
L2_arctic_WAV/BWC_arctic_b0251,D e I m V s t_h h { v b I n s w E p_h t_h @ w e I b a I D @ k_h e I A t_h I k_h k_h 3` @ n t_h s,d E m V s h { w b I n s w E p_h t_h @ w e I b A D @ k_h { A t_h I k_h k_h 3` @ n t_h s
L2_arctic_WAV/BWC_arctic_b0282,s V m V v D @ s m O l 3` v e I n z h { d d a U t_h l @ s b I n r/ V p_h tS 3` d,s V m V f d @ s m O l 3` v E n s h { d d a U err l @ s b I n r/ V p_h tS 3`
L2_arctic_WAV/BWC_arctic_b0288,w i w U d n A t_h s p_h E n d @ n V D 3` s V tS n a I t_h,w i w U n A s p_h E n d { n V D 3` s V tS n A t_h
L2_arctic_WAV/BWC_arctic_b0323,k_h r/ I k_h @ t_h s b I g { n t_h u tS 3` p_h @ n d m O r/ g i s { n d d V k_h s f l u o U v 3` h E d,k_h r/ I k_h i s b I g { n t_h u tS 3` k_h @ n m O g r/ i s { n d d V k_h s f E w o U v 3` h { d
L2_arctic_WAV/BWC_arctic_b0358,D @ t_h E m p_h r/ @ tS 3` d r/ A p_h t_h t_h u f I f t_h i b I l o U z I r/ o U @ n d r/ i m e I n d D E r/ D @ h o U l t_h r/ I p_h,d @ t_h { m p_h r/ @ tS 3` d r/ A p_h t_h u f I f t_h i b I l o U s I r/ o U @ n d r/ i m a I n d d E r/ d @ h o U w t_h r/ i p_h
L2_arctic_WAV/BWC_arctic_b0366,a I f 3` g A t_h h a U i z @ l i a I h { d t_h O t_h m a I s E l f f r/ V m D V p_h r/ I n t_h I d p_h e I dZ,a I f @ g A t_h h a U i z @ l i a I h { d t_h O t_h m a I s E w f f r/ V m d V p_h r/ I n t_h I d p_h e I tS
L2_arctic_WAV/BWC_arctic_b0380,h i h { d p_h i l d O f h I z S 3` t_h @ n d w O z w a I l d l i w e I v I N I t_h,h i h { d p_h i w d O f h i s S 3` t_h @ n d w O s w I l d l i w e I w I N I t_h
L2_arctic_WAV/BWC_arctic_b0385,l { s t_h n a I t_h h i S o U d O l D V s I m p_h t_h @ m z V v k_h V m I N d a U n w I T n u m o U n j @,l { s n a I n h i S o U d O l d V s I m p_h t_h @ m @ s O f k_h O m I N d a U w I T n j u m o U n j @
L2_arctic_WAV/BWC_arctic_b0393,a I w V z s t_h I l w i k_h f r/ V m m a I p_h r/ @ l O N d I m 3` Z @ n,a I w V s s t_h I w w i k_h f r/ V m m a I p_h @ l O N d I m 3` Z @ n
L2_arctic_WAV/BWC_arctic_b0400,h a U k_h U d a I { n s 3` D @ k_h w E s tS @ n A n D @ s p_h 3` r/ V v D V m o U m @ n t_h,h a U k_h U d a I { n s 3` d @ k_h w E tS @ n A n @ s p_h E r/ V f d V m o U m @ n t_h
L2_arctic_WAV/BWC_arctic_b0402,{ n O l t_h r/ u I s t_h I k_h { k_h t_h I z { n { k_h t_h p_h 3` f O r/ m d f O r/ D V w E l f E r/ V v V D 3` z,{ n { l t_h r/ u I s t_h I k_h { k_h t_h I s { n { k_h t_h p_h 3` f O r/ m I n s f O r/ d V w E l f E r/ O f V D 3` s
L2_arctic_WAV/BWC_arctic_b0415,D E r/ w @ z n V T I N f O r/ V s b V t_h D V w a I d r/ A o U S @ n,d E r/ w @ s n V T I N f O V s b V t_h d V w a I d r/ A o U S @ n
L2_arctic_WAV/BWC_arctic_b0416,a I 3` o U z o U b i d i @ n t_h l i { n d w E n t_h d a U n D @ b i tS,a I 3` o U z o U b i d i @ n s l i { n d w E n t_h d a U n d @ b i tS
L2_arctic_WAV/BWC_arctic_b0418,{ t_h D { t_h m o U m @ n t_h a I g A t_h D @ I m p_h r/ E S @ n D { t_h S i w O z w I l @ w i,{ t_h d { t_h m o U m @ n a I g A t_h d @ I m p_h r/ E S I p_h d { t_h S i w O s w I w r/ @ r/ i
L2_arctic_WAV/BWC_arctic_b0422,D I s w O z h w E n D i I k_h s p_h l o U Z @ n @ k_h 3` d,d I s w O s h w E n d i I k_h s p_h o U S @ n @ k_h 3` d
L2_arctic_WAV/BWC_arctic_b0430,D e I w 3` b { b l I N { n d tS { t_h 3` I N O l t_h @ g E D 3`,d e I w 3` b { b l I N { n d tS { t_h 3` I N O t_h @ g E D 3`
L2_arctic_WAV/BWC_arctic_b0456,h i w V z @ n { m f I b i @ n { n d @ m a U n t_h I n I r/,h i w V s @ { f I b i @ n { n d @ m V N t_h I n I r/
L2_arctic_WAV/BWC_arctic_b0461,b a I v 3` tS u V v D { t_h p_h a U 3` w i S { l r/ i m e I n I n p_h a U 3`,b a I w 3` tS u O f d { t_h p_h a U 3` w i S { l r/ i m e I n I n p_h a U 3`
L2_arctic_WAV/BWC_arctic_b0465,b V t_h s V tS d a I v 3` dZ @ n s V v @ p_h I n j @ n w U d k_h A n s t_h @ t_h u t_h n o U m E n @ s t_h @ s @ s a I @ t_h i,b V t_h s V s d a I w 3` dZ @ n s O f O p_h I n j e I U d k_h A n s I s @ n n o U m E n { s t_h @ s @ s a I 3` t_h i
L2_arctic_WAV/BWC_arctic_b0476,D @ r/ i O r/ g @ n @ z e I S @ n V v D i z k_h V n t_h r/ i z t_h U k_h D V f O r/ m V v r/ E v @ l u S @ n,d @ r/ i O g @ n @ z e I S @ n V f d i s k_h V n t_h r/ i s t_h U k_h d V f O r/ m V f r/ { v @ l u S @ n
L2_arctic_WAV/BWC_arctic_b0479,v a I @ l e I S @ n V v D I s l A w V z m e I d @ h a I m I s d @ m i n 3` { n d p_h V n I S t_h @ k_h O r/ d I N l i,v a I @ l e I S @ n O f d I s l A w V s m e I d @ h a I m I s d @ m i n 3` { n d p_h V n I S t_h @ k_h O r/ d I N l i
L2_arctic_WAV/BWC_arctic_b0481,D @ t_h { s k_h w i s E t_h a U 3` s E l v z w O z T r/ i f o U l d,d @ t_h { s w i s E t_h a U 3` s E v s w O s T r/ i f o U d
L2_arctic_WAV/BWC_arctic_b0483,D V f l a U 3` V v D @ A r/ t_h I s t_h I k_h { n d I n t_h @ l E k_h tS u @ l w 3` l d w 3` r/ E v @ l u S @ n I s t_h s,d V f l a U 3` O f d @ A r/ t_h I s t_h I k_h { n d I n t_h @ l E k_h tS u @ l w 3` l d w 3` r/ E v @ l u S @ n I s t_h
L2_arctic_WAV/BWC_arctic_b0488,b i O n d r/ I f j u z I N t_h @ s E l V s f u d D e I l E f t_h V s t_h u A r/ s E l v z,b i O n r/ I f j u z I N t_h @ s E w V s f u d d e I l E f t_h V s t_h u A s E l f s
L2_arctic_WAV/BWC_arctic_b0509,h i h { d f U l f I l d h I z d u t_h i { n d p_h e I d p_h r/ A p_h 3` l i,h i h { d f U w f I w d h i s d u t_h i { n d p_h e I d p_h r/ A p_h 3` l i
L2_arctic_WAV/BWC_arctic_b0527,D @ v E r/ i a I d i @ V v I t_h w O z p_h r/ I p_h A s t_h r/ @ s,d @ w { r/ i a I d i @ O f I w O s p_h r/ i p_h A s t_h r/ i @ s
L2_arctic_WAV/BWC_arctic_b0531,a I m S U r/ I t_h m V s t_h h { v b I n s V m @ d v E n tS 3`,{ m S U I m A s t_h h { b b I n s V m @ d w { n tS 3`
L2_arctic_WAV/LXC_arctic_a0003,f r/ 3` D @ t_h w E n t_h i I T t_h a I m D { t_h i v n I N D @ t_h u m E n S U k_h h { n z,f r/ 3` D @ t_h w A n t_h i I s t_h a I m d { t_h i v @ n I N l @ t_h u m E n S O k_h h E n s
L2_arctic_WAV/LXC_arctic_a0005,w I l w i E v 3` f 3` g E t_h I t_h,w I w w i { v @ f 3` g E t_h i t_h
L2_arctic_WAV/LXC_arctic_a0006,g A d b l E s @ m a I h o U p_h a I l g o U O n s i I N D E m f 3` E v 3`,g A d b l E s m a I h o U p_h a I w I w g o U O n s i I N D E m f @ { v @
L2_arctic_WAV/LXC_arctic_a0007,{ n d j u O l w i z w A n t_h t_h @ s i I t_h I n D @ s U p_h 3` l @ t_h I v d I g r/ i,{ n d j u O l w i z w A n t_h t_h @ s i I t_h I N n @ s U p_h @ l a I t_h I p_h d I g r/ i
L2_arctic_WAV/LXC_arctic_a0008,g { d j U r/ l E t_h 3` k_h e I m dZ V s t_h I n t_h a I m,g { d j U l { t_h 3` k_h e I m dZ V s I N t_h a I m
L2_arctic_WAV/LXC_arctic_a0010,a I m p_h l e I I N @ s I N g @ l h { n d I n w V t_h l U k_h s l a I k_h @ l u z I N g e I m,a I m p_h l e I I N @ s I N g o U h { n I N w V t_h l U k_h l A s @ l u s I N g e I N
L2_arctic_WAV/LXC_arctic_a0011,I f a I E v 3` n i d I d @ f a I t_h 3` I n m a I l a I f a I n i d w V n n a U,I f a I { w @ n i d I d @ f a I t_h @ I N m a I l a I f a I n i d w V n n a U
L2_arctic_WAV/LXC_arctic_a0013,h i w V z @ h E d S O r/ t_h 3` D { n h I z k_h @ m p_h { n j @ n V v O l m o U s t_h d E l @ k_h @ t_h f @ z i k_h,h i w V s @ h { d S O t_h @ l { n h i s k_h @ m p_h { n j @ n V v O m o U s t_h d E l @ k_h @ t_h f i s i k_h
L2_arctic_WAV/LXC_arctic_a0018,D E r/ w V z @ tS e I n dZ n a U,D E @ w V s @ tS e I n tS n a U
L2_arctic_WAV/LXC_arctic_a0019,a I f A l o U d D @ l a I n V v D V p_h r/ @ p_h o U z d r/ e I l r/ o U d l U k_h I N f O r/ tS { n s I z,a I f A l o U d D @ l @ l a I n V v l V p_h r/ O p_h r/ o U s t_h r/ e I w r/ o U d l U k_h I N f O tS { n s I s
L2_arctic_WAV/LXC_arctic_a0020,k_h l V b z @ n d b O l z { n d s I t_h i z g r/ u t_h @ b i o U n l i m E m 3` i z,k_h l V p_h s @ n @ b O s { n @ s i t_h i s g r/ u t_h @ b i O N l i m { m 3` i s
L2_arctic_WAV/LXC_arctic_a0021,I t_h f E r/ l i k_h l V b d m i I n t_h u r/ E k_h @ g n a I z I N I t_h,I t_h f E l i k_h l V b d m i I n t_h u r/ E k_h @ g n a I s I N i t_h
L2_arctic_WAV/LXC_arctic_a0022,h A r/ d l i w 3` a U r/ p_h l { n z m e I d p_h V b l I k_h b i f O r/ w i w 3` m E t_h b a I p_h a U 3` f @ l A p_h @ z I S @ n,h A r/ d @ l i w @ a U @ p_h l { n s m e I d p_h V b l i k_h b i f O w i w @ m E t_h b a I p_h a U @ f o U A p_h s i S @ n
L2_arctic_WAV/LXC_arctic_a0023,@ k_h A m b @ n e I S @ n V v k_h @ n e I d i @ n k_h { p_h @ t_h @ l k_h w I k_h l i O r/ g @ n a I z d { n d p_h @ t_h I S @ n d f O r/ D @ s e I m p_h r/ I v I l I dZ I z,@ k_h A m b n e I S @ N O v k_h @ n e I d i @ n k_h { p_h t_h @ w k_h w I k_h l i O g @ n a I s { n d @ p_h { t_h I S @ n f O @ D @ s i m p_h r/ I v i l i dZ i s
L2_arctic_WAV/LXC_arctic_a0024,I t_h w V z m a I r/ I p_h O r/ t_h s f r/ V m D @ n O r/ T w I tS tS i f l i I n d u s t_h p_h i p_h @ l t_h u b a I,I t_h w V s m a I r/ I p_h O t_h s f r/ V m D @ n O r/ s w i tS tS i f l i i n d u s t_h p_h i p_h @ w t_h u b a I
L2_arctic_WAV/LXC_arctic_a0025,a I w V z @ b a U t_h t_h @ d u D I s w E n k_h u l 3` dZ V dZ m @ n t_h p_h r/ i v e I l d,a I w V s @ b a U t_h t_h @ d u l i s w { n k_h u l @ dZ V tS m @ n p_h r/ i w e I l d
L2_arctic_WAV/LXC_arctic_a0026,I t_h @ k_h 3` d t_h u m i D { t_h D E r/ w U d h { v t_h u b i @ n @ k_h a U n t_h I N,i t_h @ k_h @ d t_h u m i D { t_h d E w U d h { f t_h u b i @ N @ k_h V n t_h I N
L2_arctic_WAV/LXC_arctic_a0027,t_h u m a I s @ p_h r/ a I z h i b i g { n t_h u S o U { k_h tS @ w @ l I n T u z i { z @ m I n m a I f e I v 3`,t_h u m a I s @ p_h r/ a I s h i b i g { n t_h u S o U { k_h tS @ w @ I n s u s i { s @ m I N m a I f e I w @
L2_arctic_WAV/LXC_arctic_a0028,r/ A b 3` i b r/ a I b 3` i f r/ O d,r/ A b 3` i b r/ a I b 3` i f r/ O d
L2_arctic_WAV/LXC_arctic_a0029,D E r/ f O r/ s I z w 3` O l r/ E d i m u v I N I n t_h u D @ n O r/ T k_h V n t_h r/ i,d E @ f O s I s w @ O r/ E d i m u v I N i N t_h u l @ n O s k_h V N t_h r/ i
L2_arctic_WAV/LXC_arctic_a0030,a I h { d f e I T I n D E m,a I h { d f e I s I N l E m
L2_arctic_WAV/LXC_arctic_a0031,D e I w 3` T r/ i h V n d r/ @ d j A r/ d z @ p_h A r/ t_h,d e I w @ s r/ i h V n d r/ @ d j A d s @ p_h A t_h
L2_arctic_WAV/LXC_arctic_a0032,s I n s D E n s V m m I s t_h I r/ i @ s f O r/ s h { z b I n f a I t_h I N V s { t_h E v r/ i s t_h E p_h,s i N s s E n s V m m I s t_h I r/ i @ s f O s h { s b I N f a I n t_h I N A s { t_h { w r/ i s t_h E p_h
L2_arctic_WAV/LXC_arctic_a0036,S i t_h 3` n d I n { t_h D @ h o U t_h E l,S i t_h @ n I N { t_h @ l @ h o U t_h E w
L2_arctic_WAV/LXC_arctic_a0037,a I w V z D @ o U n l i w V n h u r/ I m e I n d s I t_h I N,a I w V s D @ O N l i w V N h u r/ I m e I n d s i t_h i N
L2_arctic_WAV/LXC_arctic_a0038,w i l h { v t_h u w A tS a U r/ tS { n s I z,w i w I w h { t_h u w A tS a U @ tS A n s I s
L2_arctic_WAV/LXC_arctic_a0039,D @ S I p_h S U d b i I n w I T I n @ w i k_h 3` t_h E n d e I z,l @ S i p_h S U d b i i N w i s i N @ w i k_h O t_h E n d e I s
L2_arctic_WAV/LXC_arctic_a0040,a I s @ p_h o U z j u w V n d 3` w a I S i I z k_h V m I N V p_h h i r/,a I s @ p_h o U s j u w O n d @ w a I S i I s k_h A m I N V p_h h i @
L2_arctic_WAV/LXC_arctic_a0041,m i n w a I l a I l g o U a U t_h t_h u b r/ i D @ s p_h E l,m i N w a I w a I w i w g o U a U t_h t_h u b r/ E s @ s p_h E w
L2_arctic_WAV/LXC_arctic_a0042,h a U k_h U d h i I k_h s p_h l e I n h I z p_h @ z E S @ n V v D @ s k_h E tS,h a U k_h U d h i i s p_h l e I n h i s p_h @ s E S @ n V f l @ s k_h E tS
L2_arctic_WAV/LXC_arctic_a0045,h i m u v d @ w e I { z k_h w a I @ t_h l i { z h i h { d k_h V m,h i m u f d @ w e I { s k_h w a I @ t_h l i { s h i h { d k_h A m
L2_arctic_WAV/LXC_arctic_a0046,D @ g 3` l f e I s t_h h I m h 3` a I z S a I n I N w I T s V d @ n f I r/,l @ g @ w f e I s t_h h i m h @ a I s S a I n I N w i s s V d @ n f I @
L2_arctic_WAV/LXC_arctic_a0047,k_h l o U z b i s a I d h I m g l i m d D @ w a I t_h f { N z V v D @ w U l f d O g,k_h l o U s b i s a I d h i m g l i m d d @ w a I t_h f { n s V v l @ w O f d O g
L2_arctic_WAV/LXC_arctic_a0048,h i l U k_h t_h { t_h D @ h { N k_h 3` tS i f m O r/ k_h l o U s l i,h i l u k_h @ { t_h @ l @ h { n k_h @ tS i f m O k_h l o U s l i
L2_arctic_WAV/LXC_arctic_a0051,D @ l e I s w O z V v @ d E l @ k_h @ t_h a I v 3` i k_h V l 3` f e I n t_h l i t_h I n t_h I d w I T j E l o U,l @ l e I s w O s V f @ d { l @ k_h @ t_h a I w 3` i k_h V l @ f e I n t_h @ l i t_h i N t_h I d w I s j E l o U
L2_arctic_WAV/LXC_arctic_a0052,I t_h w V z @ k_h j U r/ i @ s k_h o U I n s I d @ n s,I t_h @ w V s @ k_h j U r/ i @ s k_h o U I N s i d @ n s
L2_arctic_WAV/LXC_arctic_a0053,s V d @ n l i h I z f I N g 3` z k_h l o U z d t_h a I t_h l i o U v 3` D @ h { N k_h 3` tS i f,s V d @ n l i h i s f I N g @ s k_h l o U s t_h t_h a I t_h @ l i o U w @ l @ h { N k_h @ tS i f
L2_arctic_WAV/LXC_arctic_a0054,D E r/ w V z n V T I N O n D @ r/ A k_h,D E r/ w V s n V s I N O N l @ r/ A k_h
L2_arctic_WAV/LXC_arctic_a0058,a I k_h e I m f O r/ I n f 3` m e I S @ n m O r/ a U t_h V v k_h j U r/ i A s @ t_h i D { n E n i T I N E l s,a I k_h e I m f O @ I N f @ m e I S @ n m O @ a U t_h V f k_h j U r/ i @ s @ t_h i l { n E n i s I N E w s
L2_arctic_WAV/LXC_arctic_a0059,h I z I m { k_h j u l I t_h @ p_h I r/ @ n s w @ z g O n,h i s I m { k_h j u l I t_h @ p_h I r/ @ n s w @ s g O N
L2_arctic_WAV/LXC_arctic_a0060,E n i w e I n o U w V n s O h 3` l a I k_h D { t_h,{ n i w e I n o U w V N s O h @ l a I k_h D { t_h
L2_arctic_WAV/LXC_arctic_a0062,D @ m E n s t_h E r/ d I n t_h u i tS V D 3` z f e I s,d @ m E n s t_h E @ d i N t_h u i tS V l @ s f e I s
L2_arctic_WAV/LXC_arctic_a0063,j E s I t_h w @ z @ m { n h u { s k_h t_h @ s t_h r/ e I n dZ 3`,j E s I t_h @ w @ s @ m { N h u { s k_h t_h @ s t_h r/ e I n dZ @
L2_arctic_WAV/LXC_arctic_a0064,D @ f O r/ T { n d f I T d e I z p_h { s t_h w I T a U t_h E n i d I v E l @ p_h m @ n t_h s,l @ f O s { n d f i s d e I s p_h { s t_h @ w i s a U t_h { n i d I v E l @ p_h m @ n t_h s
L2_arctic_WAV/LXC_arctic_a0065,D e I k_h l o U z d n a U @ n t_h I l h I z f I N g 3` z w 3` l a I k_h k_h O r/ d z V v s t_h i l,d e I k_h l o U s t_h n a U @ n t_h I w h I s f I N g @ s w @ l { k_h k_h O t_h s V f s t_h i w
L2_arctic_WAV/LXC_arctic_a0067,S U r/ l i a I w @ l I k_h s k_h j u z j u S i k_h r/ a I d,S U l i a I w @ w I s k_h j u s j u S i k_h r/ a I d
L2_arctic_WAV/LXC_arctic_a0071,w V t_h w V z D @ @ b dZ E k_h t_h V v j O r/ l I t_h @ l s E n s e I S @ n,w V t_h @ w V s l @ @ p_h @ dZ E k_h V f j O @ l i t_h @ w s { n s e I S @ n
L2_arctic_WAV/LXC_arctic_a0073,D @ p_h r/ @ m o U t_h 3` z a I z w 3` h E v i w I T l I t_h @ l p_h V f i b { g z V n d 3` D @ m,l @ p_h r/ o U m o U t_h @ s a I s w @ h { v i w i s l i t_h @ w p_h A f i b { g s A n d @ l @ m
L2_arctic_WAV/LXC_arctic_a0075,D E r/ h { z b I n @ tS e I n dZ S i I n t_h 3` V p_h t_h I d h I m,D E @ h { s b I N @ tS e I n tS S i i n t_h 3` V p_h t_h I d h i m
L2_arctic_WAV/LXC_arctic_a0076,D @ g r/ e I a I z f A l t_h 3` d D @ f l V S d i p_h @ n d,l @ g r/ e I a I s f O t_h @ d d @ f l V S d i p_h @ n d
L2_arctic_WAV/LXC_arctic_a0077,I t_h I z D @ f a I r/ p_h A r/ t_h l i S i s E d,i t_h i s s @ f a I @ p_h A t_h @ l i S i s E d
L2_arctic_WAV/LXC_arctic_a0078,D E n { t_h s V p_h 3` h i t_h r/ a I d t_h u f { D @ m h 3`,D E n { t_h s V p_h 3` h i t_h r/ a I t_h u f { D @ m h 3`
L2_arctic_WAV/LXC_arctic_a0079,I t_h w @ z @ l A r/ dZ k_h @ n u,I t_h w @ s @ l A tS k_h E n u
L2_arctic_WAV/LXC_arctic_a0081,h w V t_h I f S i d I d n A t_h k_h V m t_h I D @ r/ A k_h,w V t_h I f S i d I d @ n k_h V m t_h @ @ r/ A k_h
