,Path,Canonical,Transcript,Error
1022,L2_arctic_WAV/MBMPS_arctic_a0369,ih n p aa r t n er sh ih p w ih dh d ey l ay t dh iy p eh r r ey d ih d dh iy s ae n hh ow z ey ih n t er er b ah n,ih n p aa r n er sh ih p w ih d d ey l ay t d iy p eh r r ey d ih d dh iy s ae hh* ow s ey iy n t er er b ah n,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1023,L2_arctic_WAV/MBMPS_arctic_a0401,dh ah m ae n s m ay l d g r ih m l iy ah n d b r ao t ah hh ae ch ah t ah n d ah k l ah b,d ah m aa n s m ay l d k r ih m l iy ah n b r ow d ah hh ae ch ah t ah n d ah k l aa b,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1024,L2_arctic_WAV/MBMPS_arctic_a0416,dh iy ae d ah d w ey t hh ae d ah v ah l aa s ah t iy ah v f ih f t iy n m ay l z p er aw er,d iy ae d ah d w ey d hh ae d ah v ah l aa s ah t iy ah v f ih f t iy n m ay l s p er aw er,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1025,L2_arctic_WAV/MBMPS_arctic_a0441,v ay ah l ah n t l ay f ae n d ae th l eh t ih k s p ao r t s hh ae d n eh v er ah p iy l d t ah m iy,v ay ah l ah n t l ay f eh n ae t l eh t ih g s p ao r t s hh ae d n eh v er aa p iy l d t ah m iy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1026,L2_arctic_WAV/MBMPS_arctic_a0487,dh ah r ih v er b eh r d ih t s b uh z ah m ah n d s n ao r t ih ng s t iy m b ow t s ch ae l ah n jh d dh iy w ih l d er n ah s,ay r ih v er b aa r* n iy t s b aa s aa m ah n s n ao r t ih ng s t iy m b ow t s ch aa l ah n ch d eh w ih l d er n ah s,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1027,L2_arctic_WAV/MBMPS_arctic_a0500,hh uw dh ah d eh v ah l g ey v ih t t uw y uw t uw b iy jh ah jh ae n d jh uh r iy,hh uw d ah d eh v ah l g ey v ih t t uw y uw t uw b iy jh ah ch ae n d jh uh r iy,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1028,L2_arctic_WAV/MBMPS_arctic_a0548,ao l s ow ch er ch ah z ae n d p r iy ch er z ay hh ae d n eh v er n ow n,ao l s ow ch er ch ah s ae n d p r iy ch er z ay hh ae d n eh v er n ow n,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1029,L2_arctic_WAV/MBMPS_arctic_a0556,hh w ay hh iy z b ao t f ao r t iy p aw n d z ah v g uh d z f r ah m y uw ao l r eh d iy,hh w ay hh iy z b r ao d f ao r t iy p aw n z ah v g uh d z f r ah m y uw ao l r eh d iy,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1030,L2_arctic_WAV/MBMPS_arctic_b0019,hh ih z s l ih m hh ae n d z g r ih p t dh iy eh jh ih z ah v dh ah t ey b ah l,hh ih z z l ih m hh ae n s g r ih b t dh iy eh jh ih z ah v dh ah t ey b ah l,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1031,L2_arctic_WAV/MBMPS_arctic_b0042,t eh n m ih n ah t s hh ae d n aa t ih l ae p s t s ih n s hh iy hh ae d d r aa p t dh iy hh ae ng k er ch iy f,t eh n m ih n ah t s hh ae d n aa t ih l aa p s t s ih n s hh iy hh* ae d d r ao p t d ey hh* ae n d k er ch iy f,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]"
1032,L2_arctic_WAV/MBMPS_arctic_b0070,dh eh r w ah z n ow ch ae n s t ah f ay r w ih dh aw t hh ih t ih ng hh ih m,d eh r w ah s n ow ch ae n s t ah f ay r w ih d aw t hh iy t ih n hh ih m,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
1033,L2_arctic_WAV/MBMPS_arctic_b0150,ae n d hh iy w ah z f ih l d w ih dh ey s t r ey n jh ae n d f ao r b ow d ih ng f ih r,ae n hh iy w ah s f iy l w ih d ey s t r ey n ch ae n d f ao r b ow d ih n f ih r,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
1034,L2_arctic_WAV/MBMPS_arctic_b0187,hh er ah ch iy v m ah n t s w ih dh k ow k ow n ah t s w er ah r eh v ah l ey sh ah n,hh er ah ch iy v m ah n t s w ih d k ow k ow n ah t s w eh r ah r eh v ah l ey sh ah n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1035,L2_arctic_WAV/MBMPS_arctic_b0269,hh w ay n aa t l ay k eh n iy r ey l r ow d s t ey sh ah n ao r f eh r iy d iy p ow,hh w ay n aa t l ay k eh n iy r ey l r ow d s t ey sh ah n ao r f eh r iy d iy p ow t,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1036,L2_arctic_WAV/MBMPS_arctic_b0298,hh ih z hh ae n d sh aa t aw t ah n d k l ah ch t k r uh k ah d l eh g b ay dh ah n eh k,hh ih s hh* ae n sh aa d aw t ah n d k l ah n ch t k r uh k d l eh d b ay d ah n eh k,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
1037,L2_arctic_WAV/MBMPS_arctic_b0304,hh ih z p r iy v iy ah s w ay v z hh ae d n eh v er l ih v d l ao ng iy n ah f t uw b eh r hh ih m ch ih l d r ah n,hh ih z p r iy v iy ah s w ay v z hh ae d n eh v er l iy v d l ao ng iy n aa f t uw b eh r hh iy m ch ih l d r ah n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1038,L2_arctic_WAV/MBMPS_arctic_b0434,dh ah s t uw er d hh ae z jh ah s t t eh n d er d m iy ah r ih s p eh k t f ah l b ih t ah v ae d v ay s,d ah s t uw er d hh ae z jh ah s t t eh n dh er d m iy ah r ih s p eh k t f ah l b iy t ah v ae d v ay s,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1039,L2_arctic_WAV/MBMPS_arctic_b0461,b ay v er ch uw ah v dh ae t p aw er w iy sh ae l r iy m ey n ih n p aw er,b ay v iy r ch uw ah v dh ae t p aw er w iy sh ao l r iy m ey n ih n p aw er,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1040,L2_arctic_WAV/MBMPS_arctic_b0494,n eh v er s ow s t r ey n jh ah p r aa f ah t k ey m ah p t uw jh er uw s ah l ah m,n eh v er s ow s t r ey n ch aa p r aa f ah t k ey m aa p t uw jh er uw s ah l eh m,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1041,L2_arctic_WAV/MBMPS_arctic_b0538,ae t dh ah b eh s t dh ey w er n eh s ah s eh r iy ae k s eh s er iy z,ae t d ah b eh s t d ey w er n eh s ah s eh r iy ae k s eh s ow r iy z,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1042,L2_arctic_WAV/PNV_arctic_a0003,f ao r dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n z,f ao dh ah t w eh n t iy ah th t ay m d ae t iy v ih n ih ng d ah t uw m eh n sh uh k hh ae n s,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1043,L2_arctic_WAV/PNV_arctic_a0005,w ih l w iy eh v er f ao r g eh t ih t,w ih w w iy ae v ah f ao g eh t ih t,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]"
1044,L2_arctic_WAV/PNV_arctic_a0006,g aa d b l eh s ah m ay hh ow p ay l g ow aa n s iy ih ng dh ah m f er eh v er,g ao t b l eh s ah m ay hh ow p ay w g ow aa n s iy ih ng dh ah m f er eh v ah,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1045,L2_arctic_WAV/PNV_arctic_a0007,ae n d y uw ao l w ey z w aa n t t ih s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n d y uw ao w ey z w aa n t t ih s iy ih t ih n dh ah s uh p ah l ah t ih v d ih g r iy,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1046,L2_arctic_WAV/PNV_arctic_a0008,g ae d y uh r l eh t er k ey m jh ah s t ih n t ay m,g ae d y uh ah l eh t ah k ey m jh ah s t ih n t ay m,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1047,L2_arctic_WAV/PNV_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,aa* m p l ey ih ng ah s ih ng g ow* hh ae n t ih n w ah t l uh s l ay ah l uw z ih ng g ae m,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1048,L2_arctic_WAV/PNV_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih v ay ae v ah n iy d ih d ah f ay t ah ih n m ay l ay f ay n iy t w ah n n aw,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
1049,L2_arctic_WAV/PNV_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ah n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah z ah hh ae t sh ao t ah d ah n hh ih z k ah m p ae n y ah n ao f ao m ow s t d eh l ih k ah t f ih s iy k,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
1050,L2_arctic_WAV/PNV_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,d eh ah w ah z ah ch ey n zh n aw*,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]"
1051,L2_arctic_WAV/PNV_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f ao r ch ae n s ih z,ay f aa l ow dh ah l ay d ao b dh ah b r ah p ow s d r ae w r ow t l uw k ih ng f ao jh* aa* n s ih s,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]"
1052,L2_arctic_WAV/PNV_arctic_a0020,k l ah b z ae n d b ao l z ae n d s ih t iy z g r uw t ih b iy ow n l iy m eh m er iy z,k l ah p s ae n d b ao n s ae n d s iy t iy z g r uw t ih b iy ow l iy m eh m er iy s,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
1053,L2_arctic_WAV/PNV_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh l iy k l ah p t m iy ih n t uw r eh k ah n ay z ih n ih t,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
1054,L2_arctic_WAV/PNV_arctic_a0022,hh aa r d l iy w er aw r p l ae n z m ey d p ah b l ih k b ah f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa l iy w er aw ah b l ae n z m ey d p ah b l ih k b iy f ao w iy w ah m eh t b ay p aw ah f ah n aa p ah z iy sh ah n,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]"
1055,L2_arctic_WAV/PNV_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v l ih jh ih z,ah k aa m b ah n ey sh ah n ah p k ah n ae d iy ah n k ae p ih t ow* k w ih k l iy ao g ah n ay z d ae n d b ah t iy sh ah n f ao d ah s eh* m b r ih v l ih jh ih s,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
1056,L2_arctic_WAV/PNV_arctic_a0024,ih t w ah z m ay r iy p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah z m ay r iy p ao r s f r ao m dh ah n ao th w ih ch ch iy f l iy ih n d iy uw s p iy p ow* t uw b ay,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
1057,L2_arctic_WAV/PNV_arctic_a0025,ay w ah z ah b aw t t ih d uw dh ih s hh w ih n k uw l er jh ah jh m ah n t p r iy v ey l d,ay w ah z ah b aw t t ih d uw dh ih s hh w ih n k uw l ah jh ah jh m ah n t r iy v ey w t,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]"
1058,L2_arctic_WAV/PNV_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t uw b iy ah n ah k aw n t ih ng,ih t ah k ah d t uw m iy dh ae t dh eh ah w uw t hh ae v t uw b iy ah n ah k aw t ih ng,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
1059,L2_arctic_WAV/PNV_arctic_a0027,t uw m ay s er p r ay z hh iy b ah g ae n t ah sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s ah p r ay z hh iy b iy g ae n t ah sh ow ae k sh ah w ih n th uw z iy ey z ah m ih n m ay f ey v ah,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1060,L2_arctic_WAV/PNV_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r ao* t,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
1061,L2_arctic_WAV/PNV_arctic_a0029,dh eh r f ao r s ih z w er ao r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,dh eh ah f ao s ih z w ah ao r eh d iy m uw v ih ng ih n t uw d ah n ao th k ah n t r iy,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1062,L2_arctic_WAV/PNV_arctic_a0030,ay hh ae d f ey th ih n dh ah m,ay hh ae t f ey th ih n dh ah m,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1063,L2_arctic_WAV/PNV_arctic_a0031,dh ey w er th r iy hh ah n d r ah d y aa r d z ah p aa r t,d ey w ah th r iy hh ah n d r ah d y aa r z ah p aa* r t,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
1064,L2_arctic_WAV/PNV_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n z dh eh n s ah m m ih s t ih r iy ah s f ao* r s hh ae z b ih n f ay t ih ng ah s ae t ae v r iy s t eh p,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1065,L2_arctic_WAV/PNV_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t ah n d ih n ae t d ah hh ow t eh w,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
1066,L2_arctic_WAV/PNV_arctic_a0037,ay w ah z dh iy ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z z iy ow n l iy w ah n hh uw r iy m ae n d s ih t ih ng,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1067,L2_arctic_WAV/PNV_arctic_a0038,w ih l hh ae v t uw w aa ch aw r ch ae n s ih z,w ih ah hh ae w v t uw w aa sh aw ah jh* ae n s ih s,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]"
1068,L2_arctic_WAV/PNV_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih th ih n ah w iy k ao r t eh n d ey z,d ah sh iy p sh uh d b iy iy n w ih th ih n ah w iy k ao t eh n d ey s,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
1069,L2_arctic_WAV/PNV_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p ow z y uw w ah n d ah w ay sh iy ih z k aa m ih ng ah p hh iy ah,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
1070,L2_arctic_WAV/PNV_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy n w ay aa* w g ow aw t t uw b r iy th ah s p ae w,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
1071,L2_arctic_WAV/PNV_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh t hh iy ih s p l ey n hh ih z p ow* z eh sh ah n ao v dh ah s k eh ch,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1072,L2_arctic_WAV/PNV_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw d ah w ey ae s k w ay ah t l iy ae s hh iy hh ae t k ah m,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]"
1073,L2_arctic_WAV/PNV_arctic_a0046,dh ah g er l f ey s t ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,dh ah g er l f ey s t ih m hh ah ay zh sh ay n ih ng w ih th s ah d ah n f ih ah,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1074,L2_arctic_WAV/PNV_arctic_a0047,k l ow s b ah s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,k l ow z b iy s ay t hh iy m k l iy m d d ah w ay t f ae n s ah b dh ah w uw f d ao g,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
1075,L2_arctic_WAV/PNV_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,hh iy l uh k t ae t d ah hh ae n k ah ch ih f m ao ah k l ow s l iy,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1076,L2_arctic_WAV/PNV_arctic_a0051,dh iy l ey s w ah z ah v ah d eh l ah k ah t ay v er r iy k ah l er f ey n t l iy t ih n t ih d w ih th y eh l ow,d iy l ey z w ah z ao v ah d eh l ih k ah t ay v ah l iy k ah l ah f ae n t l iy t ih n t ih d w ih th y eh l ow,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1077,L2_arctic_WAV/PNV_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah z ah k y uh r iy ah s k ow iy n s iy d ah n s,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
1078,L2_arctic_WAV/PNV_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch ih f,s ah d ah l iy hh ih z f ih ng g ah z k l ow z d t ay l iy ow v ah d ah hh ae ng k er ch ih f,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1079,L2_arctic_WAV/PNV_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah z n ao th ih ng aa n d ah r aa k,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1080,L2_arctic_WAV/PNV_arctic_a0058,ay k ey m f ao r ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ah n eh n iy th ih ng eh l s,ay k ey m f ao ih n f ao m ey sh ah n m ao ah aw t ah p k y uh r iy aa s ah t iy d ah n eh n iy th ih ng eh w s,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1081,L2_arctic_WAV/PNV_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh ih z ih m ae k y uw l ey t ah p ih r ah n z w ah z g ao n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
